#IncidentId;#DateId;_catLMC;_catLMC1;_catLMC2;dtgStartIncident;nrIncident;plaatsNaam;wk_prioriteitIncidentBrandweer;straatnaam;naamLocatie2;postcode;huisPaalNr;_catDagdeel;_catRegio;_lat;_lon
711705741;20110321;Brand;Natuur;NULL;2011-03-21 15:58:12.0000000;52778;Esbeek;1;TULDENSEDIJK;NULL;NULL;NULL;Middag;VRMWB;" 51.4547310000000020";"  5.1282610000000002"
899333237;20171018;Brand;Natuur;NULL;2017-10-18 16:39:27.0000000;262587;Esbeek;1;Oude Trambaan;NULL;NULL;NULL;Middag;VRMWB;" 51.4596129999999970";"  5.1128939999999998"
1486264462;20210802;Brand;Natuur;Bos;2021-08-02 17:58:36.0000000;256106;Drongelen;1;Burg D A vd Schansstr;NULL;NULL;NULL;Middag;VRMWB;" 51.7157017190954280";"  5.0527346749360511"
886297388;20170429;Brand;Natuur;NULL;2017-04-29 18:56:20.0000000;100157;Dorst;1;Stadsbosweg;NULL;NULL;NULL;Avond;VRMWB;" 51.6036879999999980";"  4.8598780000000001"
1718753857;20250613;Brand;Natuur;Bos;2025-06-13 21:54:58.0000000;232251;Dorst;1;Wethouder van Dijklaan;NULL;NULL;NULL;Avond;VRMWB;" 51.5942431039315540";"  4.8791652392059213"
713025933;20110427;Brand;Natuur;NULL;2011-04-27 11:34:07.0000000;79961;Dorst;1;WETHOUDER VAN DIJKLAAN;NULL;NULL;NULL;Ochtend;VRMWB;" 51.5951000000000020";"  4.8610030000000002"
978951961;20190523;Brand;Natuur;NULL;2019-05-23 12:33:32.0000000;118131;Dorst;1;Vijf Eikenweg;NULL;NULL;NULL;Middag;VRMWB;" 51.6019459999999980";"  4.8953930000000003"
1547861639;20220811;Brand;Natuur;NULL;2022-08-11 15:38:09.0000000;283689;Dorst;1;Vijf Eikenweg;NULL;NULL;NULL;Middag;VRMWB;" 51.6004973428683730";"  4.8934135001515218"
1548130354;20220813;Brand;Natuur;NULL;2022-08-13 10:59:42.0000000;286446;Dorst;1;Kurassiersweg;NULL;NULL;NULL;Ochtend;VRMWB;" 51.6058476041891370";"  4.8833370479236473"
1607166878;20230617;Brand;Natuur;NULL;2023-06-17 14:22:25.0000000;211955;Dorst;1;Bokkenweidreef;NULL;NULL;NULL;Middag;VRMWB;" 51.5942722524761170";"  4.8653681149332435"
1629942107;20231012;Brand;Natuur;NULL;2023-10-12 09:18:12.0000000;373973;Dorst;2;Klein Oosterhout;NULL;NULL;NULL;Ochtend;VRMWB;" 51.6019257730953460";"  4.9061722255449203"
1014545698;20200510;Brand;Natuur;NULL;2020-05-10 10:27:00.0000000;111530;Dongen;1;Moerkensdreef;NULL;NULL;NULL;Ochtend;VRMWB;" 51.6179679999999980";"  4.9115349999999998"
1013535890;20200427;Brand;Natuur;Bos;2020-04-27 10:00:48.0000000;100038;Dongen;1;Gerardus Majellastraat;NULL;NULL;NULL;Ochtend;VRMWB;" 51.6245580000000000";"  4.9322470000000003"
753350444;20120529;Brand;Natuur;NULL;2012-05-29 16:09:19.0000000;103314;Dongen;1;JULIANASTRAAT;NULL;5104EP;20;Middag;VRMWB;" 51.6234779999999990";"  4.9459479999999996"
1550458327;20220831;Brand;Natuur;Akker/Weide;2022-08-31 17:59:09.0000000;311241;Dinteloord;1;Zuidzeedijk;NULL;4671TT;18;Middag;VRMWB;" 51.6001948161081710";"  4.3714981776717421"
977042504;20190425;Brand;Natuur;NULL;2019-04-25 09:01:20.0000000;95403;Diessen;1;Westerwijk;NULL;NULL;NULL;Ochtend;VRMWB;" 51.4689160000000000";"  5.1544879999999997"
900419554;20171102;Brand;Natuur;NULL;2017-11-02 15:41:02.0000000;275679;Goirle;1;Watermolenstraat;NULL;NULL;NULL;Middag;VRMWB;" 51.5162830000000010";"  5.0656150000000002"
870003983;20160914;Brand;Natuur;NULL;2016-09-14 13:03:50.0000000;221095;Goirle;1;Tweede dijk;NULL;NULL;NULL;Middag;VRMWB;" 51.5060000000000000";"  5.0374999999999996"
849870160;20151206;Brand;Natuur;NULL;2015-12-06 15:26:16.0000000;277037;Goirle;1;De Fokmast;NULL;NULL;NULL;Middag;VRMWB;" 51.5113580000000010";"  5.0410170000000001"
1516915772;20220328;Brand;Natuur;Bos;2022-03-28 15:40:08.0000000;103329;Waalwijk;1;Vijverlaan;NULL;NULL;NULL;Middag;VRMWB;" 51.6755040033611830";"  5.0998017816235137"
834213824;20150417;Brand;Natuur;NULL;2015-04-17 14:29:40.0000000;83050;Waalwijk;1;Overlaatweg;NULL;NULL;NULL;Middag;VRMWB;" 51.6838839999999990";"  5.1038730000000001"
1703767551;20250307;Brand;Natuur;Bos;2025-03-07 15:43:33.0000000;87915;Waalwijk;1;Akkerlaan;NULL;NULL;NULL;Middag;VRMWB;" 51.6746313831738600";"  5.0922750951267419"
712341335;20110408;Brand;Natuur;NULL;2011-04-08 15:47:47.0000000;65892;Den Hout;1;PANNENHUISSTRAAT;NULL;NULL;NULL;Middag;VRMWB;" 51.6395079999999990";"  4.8196050000000001"
768533292;20130401;Brand;Natuur;Bos;2013-04-01 11:22:38.0000000;63034;De Heen;1;HEENSEDIJK;NULL;NULL;NULL;Ochtend;VRMWB;" 51.6241290000000030";"  4.2487409999999999"
836217160;20150520;Brand;Natuur;NULL;2015-05-20 05:40:03.0000000;108573;Chaam;1;Kleine Slingerdreef;NULL;NULL;NULL;Nacht;VRMWB;" 51.5313590000000020";"  4.8747689999999997"
836077898;20150517;Brand;Natuur;NULL;2015-05-17 17:43:12.0000000;106882;Chaam;1;Kleine Slingerdreef;NULL;NULL;NULL;Middag;VRMWB;" 51.5313590000000020";"  4.8747689999999997"
800171116;20140428;Brand;Natuur;NULL;2014-04-28 14:21:09.0000000;85360;Chaam;1;KLEINE SLINGERDREEF;NULL;NULL;NULL;Middag;VRMWB;" 51.5313850000000000";"  4.8747109999999996"
848170323;20151111;Brand;Natuur;NULL;2015-11-11 19:45:02.0000000;256164;Chaam;1;Slingerdreef;NULL;NULL;NULL;Avond;VRMWB;" 51.5351209999999970";"  4.8658049999999999"
811898231;20140625;Brand;Natuur;NULL;2014-06-25 21:40:43.0000000;131221;Chaam;1;Verlangenweg;NULL;NULL;NULL;Avond;VRMWB;" 51.5194150000000020";"  4.8794570000000004"
1437105803;20200914;Brand;Natuur;Bos;2020-09-14 13:46:23.0000000;323627;Chaam;1;Huisdreef;NULL;NULL;NULL;Middag;VRMWB;" 51.5101509253322900";"  4.9062067078034044"
1015211897;20200518;Brand;Natuur;Bos;2020-05-18 13:55:45.0000000;118305;Chaam;1;Putvenweg;NULL;NULL;NULL;Middag;VRMWB;" 51.4986189999999980";"  4.8951269999999996"
952205142;20180714;Brand;Natuur;NULL;2018-07-14 09:06:41.0000000;173835;Castelre;1;Haldijk;NULL;NULL;NULL;Ochtend;VRMWB;" 51.4239559999999970";"  4.7994859999999999"
1708582483;20250408;Brand;Natuur;Bos;2025-04-08 13:45:08.0000000;133222;Breda;1;Velddonksedijk;NULL;NULL;0;Middag;VRMWB;" 51.6325018463514100";"  4.7314794632612278"
889972116;20170616;Brand;Natuur;NULL;2017-06-16 12:11:49.0000000;145654;Bosschenhoofd;1;Uilenspiegelstraat;Zandstraat;NULL;NULL;Middag;VRMWB;" 51.5707770000000000";"  4.5560910000000003"
1722387674;20250705;Brand;Natuur;Bos;2025-07-05 18:28:20.0000000;268226;Bosschenhoofd;1;Oude Bredasepostbaan;NULL;NULL;NULL;Avond;VRMWB;" 51.5591368725400440";"  4.5628049759862206"
1720072573;20250621;Brand;Natuur;Riet;2025-06-21 17:16:33.0000000;244916;Breda;1;Biesvaren;NULL;NULL;NULL;Middag;VRMWB;" 51.6237007094714780";"  4.7280830853226812"
834347808;20150419;Brand;Natuur;NULL;2015-04-19 14:10:41.0000000;84754;Biezenmortel;1;Oude Bosschebaan;Rustende Jager De;5074RC;11;Middag;VRMWB;" 51.6397419999999980";"  5.1483100000000004"
1598588429;20230417;Brand;Natuur;Bos;2023-04-17 14:30:00.0000000;129499;Berkel-Enschot;1;Meierijpad;NULL;NULL;NULL;Middag;VRMWB;" 51.5539140180365440";"  5.1302017285004302"
889593161;20170611;Brand;Natuur;NULL;2017-06-11 16:39:53.0000000;140857;Bergen op Zoom;1;Weststraat;NULL;NULL;NULL;Middag;VRMWB;" 51.4851370000000020";"  4.3593549999999999"
713834802;20110520;Brand;Natuur;NULL;2011-05-20 12:34:24.0000000;96455;Roosendaal;1;DE EGLANTIER;EGLANTIER DE;4707AA;1;Middag;VRMWB;" 51.5256919999999990";"  4.4530159999999999"
1708439098;20250407;Brand;Natuur;NULL;2025-04-07 14:12:01.0000000;131797;Bergen op Zoom;1;Molenzichtweg;NULL;NULL;0;Middag;VRMWB;" 51.4754639972174030";"  4.3383527934359840"
1719899102;20250620;Brand;Natuur;Bos;2025-06-20 18:37:06.0000000;243177;Udenhout;1;Schoorstraat;NULL;NULL;NULL;Avond;VRMWB;" 51.6189139605137580";"  5.1358403419098106"
1729923307;20250823;Brand;Natuur;Bos;2025-08-23 18:28:03.0000000;341222;Udenhout;1;Schoorstraat;UGS 8 Restaurant Bosch en Duin;5071RC;50;Avond;VRMWB;" 51.6415242987452030";"  5.0986159332106737"
950549365;20180623;Brand;Natuur;NULL;2018-06-23 19:53:10.0000000;154201;Ulicoten;1;Maaijkant;Ponderosa;5113BD;23;Avond;VRMWB;" 51.4695109999999970";"  4.8777679999999997"
985145409;20190809;Brand;Natuur;NULL;2019-08-09 07:43:57.0000000;188353;Ulicoten;1;Fransebaan;NULL;NULL;NULL;Ochtend;VRMWB;" 51.4569729999999980";"  4.9055479999999996"
1489120303;20210830;Brand;Natuur;NULL;2021-08-30 20:28:39.0000000;287278;Ulvenhout;1;Rouppe van der Voortlaan;NULL;NULL;NULL;Avond;VRMWB;" 51.5578209699088390";"  4.8040970974538943"
883836753;20170326;Brand;Natuur;Heide;2017-03-26 17:28:25.0000000;70657;Udenhout;1;Schoorstraat;Bosch en Duin;5071RC;50;Middag;VRMWB;" 51.6355089999999990";"  5.1118889999999997"
1477318660;20210617;Brand;Natuur;NULL;2021-06-17 21:03:47.0000000;194839;Udenhout;1;Pelgrimsweg;NULL;NULL;NULL;Avond;VRMWB;" 51.6387230661559470";"  5.0999194416563371"
1728960833;20250817;Brand;Natuur;Bos;2025-08-17 15:57:52.0000000;332042;Tilburg;1;Wandelpad;NULL;NULL;NULL;Middag;VRMWB;" 51.5706107183721940";"  5.0353552698055291"
870118867;20160915;Brand;Natuur;NULL;2016-09-15 19:40:08.0000000;222512;Diessen;1;Emmerseweg;NULL;NULL;NULL;Avond;VRMWB;" 51.4778379999999980";"  5.2086100000000002"
712254778;20110406;Brand;Natuur;NULL;2011-04-06 07:32:46.0000000;64134;Bergen op Zoom;1;BALSEDREEF;NULL;4623RA;1;Ochtend;VRMWB;" 51.4879480000000030";"  4.3260019999999999"
713430351;20110508;Brand;Natuur;NULL;2011-05-08 14:50:07.0000000;88291;Bergen op Zoom;1;BALSEDREEF;NULL;NULL;NULL;Middag;VRMWB;" 51.4879480000000030";"  4.3260019999999999"
1477005419;20210615;Brand;Natuur;NULL;2021-06-15 11:45:45.0000000;191359;Bergen op Zoom;1;Delweg;NULL;NULL;NULL;Ochtend;VRMWB;" 51.5105385183054030";"  4.3272148385782145"
1533711474;20220705;Brand;Natuur;Bos;2022-07-05 15:03:01.0000000;231693;Bergen op Zoom;1;Broederspad;NULL;NULL;NULL;Middag;VRMWB;" 51.4720402724139990";"  4.3455134211492954"
1564988263;20221023;Brand;Natuur;NULL;2022-10-23 13:08:10.0000000;380276;Bergen op Zoom;2;Balsedreef;NULL;NULL;NULL;Middag;VRMWB;" 51.4921095297475940";"  4.3410651472665283"
1547254706;20220806;Brand;Natuur;NULL;2022-08-06 16:37:06.0000000;277214;Bergen op Zoom;1;Rsd - Bgn;NULL;NULL;NULL;Middag;VRMWB;" 51.5067654803997430";"  4.3264961043153027"
1606565471;20230613;Brand;Natuur;Bos;2023-06-13 15:12:34.0000000;205637;Bergen op Zoom;1;Ruytershoveweg;NULL;NULL;NULL;Middag;VRMWB;" 51.5016991906376660";"  4.3190093409534596"
1606565672;20230613;Brand;Natuur;Bos;2023-06-13 15:13:59.0000000;205639;Bergen op Zoom;1;Ruytershoveweg;NULL;NULL;NULL;Middag;VRMWB;" 51.5018271211808450";"  4.3192367891250321"
889106188;20170605;Brand;Natuur;NULL;2017-06-05 11:32:55.0000000;134449;Bergen op Zoom;1;Holleweg;NULL;NULL;NULL;Ochtend;VRMWB;" 51.4937359999999980";"  4.3209130000000000"
1714328133;20250516;Brand;Natuur;NULL;2025-05-16 13:14:58.0000000;189211;Tilburg;1;Oude Warande;NULL;NULL;NULL;Middag;VRMWB;" 51.5606569138343080";"  5.0283372436996663"
1714065392;20250514;Brand;Natuur;NULL;2025-05-14 16:22:42.0000000;186770;Tilburg;1;Wielevenweg;NULL;NULL;NULL;Middag;VRMWB;" 51.5931571186953520";"  5.0363061353767042"
1712553622;20250504;Brand;Natuur;NULL;2025-05-04 14:51:30.0000000;171957;Tilburg;1;Dwingeloostraat;NULL;NULL;NULL;Middag;VRMWB;" 51.5779269696586200";"  5.0205547237337562"
839707806;20150711;Brand;Natuur;NULL;2015-07-11 11:48:20.0000000;153745;Bergen op Zoom;1;Bemmelenberg;NULL;4614PG;21;Ochtend;VRMWB;" 51.5086020000000030";"  4.3236470000000002"
1727714966;20250810;Brand;Natuur;NULL;2025-08-10 02:18:55.0000000;319799;Bergen op Zoom;1;Boslustweg;NULL;4624RE;7;Nacht;VRMWB;" 51.4823816876416340";"  4.3299294506258530"
860699264;20160509;Brand;Natuur;NULL;2016-05-09 18:03:27.0000000;106084;Tilburg;1;Oude Rielsebaan;NULL;NULL;NULL;Avond;VRMWB;" 51.5548429999999980";"  5.0054309999999997"
838030626;20150617;Brand;Natuur;NULL;2015-06-17 08:42:05.0000000;131875;Tilburg;1;Oude Rielsebaan;NULL;NULL;NULL;Ochtend;VRMWB;" 51.5448170000000020";"  5.0212279999999998"
835756182;20150512;Brand;Natuur;NULL;2015-05-12 14:16:34.0000000;102816;Tilburg;1;Oude Rielsebaan;NULL;NULL;NULL;Middag;VRMWB;" 51.5573940000000020";"  5.0049479999999997"
1714720495;20250518;Brand;Natuur;Bos;2025-05-18 20:28:34.0000000;192905;Tilburg;1;Zwartvenseweg;NULL;NULL;NULL;Avond;VRMWB;" 51.5679388430357190";"  5.0286979832842817"
1715275908;20250522;Brand;Natuur;Bos;2025-05-22 13:35:53.0000000;198233;Tilburg;1;Oude Rielsebaan;Amarant afd. Spie 14;5036NB;576;Middag;VRMWB;" 51.5559552009584790";"  5.0054329597224640"
1721289135;20250629;Brand;Natuur;Bos;2025-06-29 02:28:52.0000000;257054;Tilburg;1;Wandelboslaan;Taxandriebaan;NULL;NULL;Nacht;VRMWB;" 51.5691126528796670";"  5.0393766539738394"
1728271312;20250813;Brand;Natuur;Bos;2025-08-13 14:36:48.0000000;325289;Tilburg;2;Het Mastpad;NULL;NULL;NULL;Middag;VRMWB;" 51.5938441026613430";"  5.0561297335487208"
784041680;20130711;Brand;Natuur;NULL;2013-07-11 21:52:42.0000000;137039;Ulicoten;1;OUDE BREDASEBAAN;NULL;NULL;NULL;Avond;VRMWB;" 51.4792479999999980";"  4.8720450000000000"
1710147331;20250418;Brand;Natuur;Bos;2025-04-18 15:30:13.0000000;148465;Bergen op Zoom;1;Molenzichtweg;NULL;NULL;NULL;Middag;VRMWB;" 51.4754639972174030";"  4.3383527934359840"
951551813;20180705;Brand;Natuur;NULL;2018-07-05 17:02:09.0000000;165978;Berkel-Enschot;1;Schepersvenweg;Rauwbrakenweg-West;NULL;NULL;Middag;VRMWB;" 51.5829659999999990";"  5.1215999999999999"
1013317379;20200424;Brand;Natuur;NULL;2020-04-24 15:14:00.0000000;97428;Berkel-Enschot;1;Wilhelminakanaal;NULL;NULL;NULL;Middag;VRMWB;" 51.5373560000000030";"  5.1248350000000000"
890066140;20170617;Brand;Natuur;NULL;2017-06-17 14:55:07.0000000;146880;Berkel-Enschot;1;Meierijpad;NULL;NULL;NULL;Middag;VRMWB;" 51.5532919999999990";"  5.1323569999999998"
813849646;20140727;Brand;Natuur;NULL;2014-07-27 17:43:26.0000000;156444;Breda;1;Galderseweg;DE KOGELVANGER;4836AC;55;Middag;VRMWB;" 51.5498010000000020";"  4.7717200000000002"
813291986;20140718;Brand;Natuur;NULL;2014-07-18 18:52:03.0000000;149237;Breda;1;Galderseweg;NULL;NULL;NULL;Avond;VRMWB;" 51.5340479999999990";"  4.7725960000000001"
1712358666;20250503;Brand;Natuur;Bos;2025-05-03 12:02:46.0000000;170150;Breda;1;Rijsbergsebaan;NULL;NULL;NULL;Middag;VRMWB;" 51.5217876775322740";"  4.7512319876289979"
1715473388;20250523;Brand;Natuur;Bos;2025-05-23 17:56:41.0000000;200162;Breda;1;Burgstsedreef;NULL;NULL;NULL;Middag;VRMWB;" 51.6129568291229570";"  4.7373206867612376"
1673222385;20240807;Brand;Natuur;NULL;2024-08-07 09:41:46.0000000;296023;Breda;2;Galdersedreef;NULL;NULL;NULL;Ochtend;VRMWB;" 51.5381300656073050";"  4.7579941433427777"
1704412574;20250311;Brand;Natuur;NULL;2025-03-11 21:14:07.0000000;94197;Breda;1;Burgstsedreef;NULL;4822ZA;9;Avond;VRMWB;" 51.6087971373328710";"  4.7312591860424362"
834433468;20150420;Brand;Natuur;NULL;2015-04-20 21:13:12.0000000;85799;Wernhout;1;Loosbergstraat;Kalmthoutsebaan;NULL;NULL;Avond;VRMWB;" 51.4382680000000010";"  4.6173630000000001"
1706228128;20250324;Brand;Natuur;NULL;2025-03-24 17:35:58.0000000;112109;Werkendam;1;C.P. van den Hoekpad;NULL;NULL;0;Middag;VRMWB;" 51.7860131240846040";"  4.8764858891044902"
1707820518;20250403;Brand;Natuur;NULL;2025-04-03 16:27:07.0000000;125982;Werkendam;1;Draepkilweg;NULL;NULL;0;Middag;VRMWB;" 51.7880131453026140";"  4.8796083926857632"
982807378;20190708;Brand;Natuur;NULL;2019-07-08 21:56:28.0000000;160805;Werkendam;1;Bandijk;NULL;NULL;NULL;Avond;VRMWB;" 51.7930660000000030";"  4.7845230000000001"
945075303;20180417;Brand;Natuur;Riet;2018-04-17 20:27:59.0000000;92905;Werkendam;1;Steurgat;NULL;NULL;NULL;Avond;VRMWB;" 51.7999709999999990";"  4.8716480000000004"
811567932;20140620;Brand;Natuur;NULL;2014-06-20 11:47:52.0000000;127008;Waalwijk;1;Hoefsvenlaan;NULL;NULL;NULL;Ochtend;VRMWB;" 51.6777820000000010";"  5.0934290000000004"
833995748;20150414;Brand;Natuur;NULL;2015-04-14 10:19:10.0000000;80429;Waalwijk;1;Drunenseweg;NULL;NULL;NULL;Ochtend;VRMWB;" 51.6843530000000020";"  5.1007749999999996"
890518003;20170622;Brand;Natuur;NULL;2017-06-22 18:17:43.0000000;152426;Waalwijk;1;Akkerlaan;NULL;NULL;NULL;Avond;VRMWB;" 51.6772539999999980";"  5.0906710000000004"
1606197957;20230611;Brand;Natuur;NULL;2023-06-11 12:00:00.0000000;202038;Waalwijk;1;Akkerlaan;NULL;5143ND;22;Middag;VRMWB;" 51.6729927798194450";"  5.0876740716486886"
861547070;20160521;Brand;Natuur;NULL;2016-05-21 20:06:39.0000000;116551;Oisterwijk;1;Scheibaan;NULL;NULL;NULL;Avond;VRMWB;" 51.5630269999999980";"  5.2363689999999998"
861965883;20160527;Brand;Natuur;NULL;2016-05-27 18:15:38.0000000;121467;Oisterwijk;1;Oirschotsebaan;NULL;NULL;NULL;Avond;VRMWB;" 51.5610420000000000";"  5.2240019999999996"
1605993685;20230610;Brand;Natuur;Bos;2023-06-10 09:05:29.0000000;199807;Zundert;1;Meirseweg;NULL;NULL;NULL;Ochtend;VRMWB;" 51.4620057969817280";"  4.6933987659566325"
887001377;20170509;Brand;Natuur;NULL;2017-05-09 14:41:19.0000000;108463;Zundert;1;Frans Baantje;Goorbaan;NULL;NULL;Middag;VRMWB;" 51.4586839999999980";"  4.6831779999999998"
1527340025;20220515;Brand;Natuur;Bos;2022-05-15 23:28:15.0000000;163567;Zundert;1;Frans Baantje;NULL;NULL;NULL;Avond;VRMWB;" 51.4798806731195380";"  4.7049020386101903"
1548330675;20220814;Brand;Natuur;NULL;2022-08-14 19:05:01.0000000;288666;Zundert;1;Beeklaan;NULL;NULL;NULL;Avond;VRMWB;" 51.4761636971578720";"  4.6523168552306293"
713427875;20110508;Brand;Natuur;NULL;2011-05-08 13:52:05.0000000;88263;Zundert;1;FRANS BAANTJE;NULL;4881MG;30;Middag;VRMWB;" 51.4717520000000020";"  4.6995570000000004"
979721590;20190602;Brand;Natuur;Bos;2019-06-02 17:26:51.0000000;127778;Zundert;1;Frans Baantje;NULL;NULL;NULL;Middag;VRMWB;" 51.4787090000000020";"  4.7039439999999999"
951295262;20180702;Brand;Natuur;NULL;2018-07-02 13:26:27.0000000;163063;Loon op Zand;1;Galgeneindsestraat;spinderspad;NULL;NULL;Middag;VRMWB;" 51.6166860000000010";"  5.0593450000000004"
951472384;20180704;Brand;Natuur;NULL;2018-07-04 16:32:02.0000000;165070;Loon op Zand;1;Spinderspad;NULL;NULL;NULL;Middag;VRMWB;" 51.6186980000000020";"  5.0521830000000003"
953963289;20180726;Brand;Natuur;NULL;2018-07-26 13:08:38.0000000;185524;Loon op Zand;1;Spinderspad;NULL;NULL;NULL;Middag;VRMWB;" 51.6186980000000020";"  5.0521830000000003"
1468225838;20210329;Brand;Natuur;NULL;2021-03-29 15:37:18.0000000;95627;Langeweg;1;Kloosterlaan;NULL;4772RA;6;Middag;VRMWB;" 51.6480586450248470";"  4.6638635521163572"
769716922;20130422;Brand;Natuur;Bos;2013-04-22 22:00:07.0000000;78953;Loon op Zand;1;BERGSTRAAT;NULL;NULL;NULL;Avond;VRMWB;" 51.6241010000000030";"  5.0462220000000002"
884818470;20170408;Brand;Natuur;NULL;2017-04-08 21:54:22.0000000;82246;Lage Zwaluwe;1;Amerweg;NULL;NULL;NULL;Avond;VRMWB;" 51.7199809999999970";"  4.7540779999999998"
1683914422;20241019;Brand;Natuur;NULL;2024-10-19 15:56:16.0000000;400980;Kaatsheuvel;1;Waalwijksebaan;NULL;NULL;NULL;Middag;VRMWB;" 51.6480171884111950";"  5.0686223152700940"
860448926;20160506;Brand;Natuur;NULL;2016-05-06 14:02:45.0000000;102997;Kaatsheuvel;1;Plantloonseweg;NULL;NULL;NULL;Middag;VRMWB;" 51.6736969999999970";"  5.0952479999999998"
812351976;20140703;Brand;Natuur;Bos;2014-07-03 15:43:08.0000000;137068;Kaatsheuvel;1;Duinlaan;NULL;NULL;NULL;Middag;VRMWB;" 51.6534049999999990";"  5.0625039999999997"
1471164463;20210425;Brand;Natuur;Bos;2021-04-25 13:02:30.0000000;126792;Kaatsheuvel;1;Roestelbergseweg;NULL;NULL;NULL;Middag;VRMWB;" 51.6569062971353930";"  5.0924193906841282"
1709426653;20250413;Brand;Natuur;Bos;2025-04-13 20:05:38.0000000;141503;Hoogerheide;1;Vogelven;NULL;NULL;NULL;Avond;VRMWB;" 51.4327386356652740";"  4.3245376619201865"
713279612;20110504;Brand;Natuur;NULL;2011-05-04 09:48:15.0000000;85125;Huijbergen;1;STAARTSESTRAAT;NULL;NULL;NULL;Ochtend;VRMWB;" 51.4310860000000010";"  4.3823179999999997"
756729689;20120810;Brand;Natuur;NULL;2012-08-10 21:35:01.0000000;153316;Chaam;1;WILDERTSTRAAT;ELDORADO;4861PS;31;Avond;VRMWB;" 51.5060059999999990";"  4.8819540000000003"
798672383;20140402;Brand;Natuur;NULL;2014-04-02 20:22:38.0000000;65979;Chaam;1;KLEINE SLINGERDREEF;NULL;NULL;NULL;Avond;VRMWB;" 51.5313850000000000";"  4.8747109999999996"
988389135;20190921;Brand;Natuur;NULL;2019-09-21 14:50:18.0000000;225806;Chaam;1;Geuzenpad;NULL;NULL;NULL;Middag;VRMWB;" 51.5174049999999970";"  4.8969990000000001"
988482747;20190922;Brand;Natuur;NULL;2019-09-22 15:12:29.0000000;226871;Chaam;1;Geuzenpad;NULL;NULL;NULL;Middag;VRMWB;" 51.5173330000000010";"  4.8969560000000003"
797508878;20140313;Brand;Natuur;Bos;2014-03-13 02:12:45.0000000;50970;De Moer;1;ZIJSTRAAT;NULL;NULL;NULL;Nacht;VRMWB;" 51.6307750000000000";"  5.0124899999999997"
948835545;20180604;Brand;Natuur;NULL;2018-06-04 22:19:38.0000000;137112;Den Hout;1;Pannenhuisstraat;NULL;NULL;NULL;Avond;VRMWB;" 51.6411980000000030";"  4.8196269999999997"
784553299;20130721;Brand;Natuur;NULL;2013-07-21 21:21:00.0000000;144288;Den Hout;1;PANNENHUISSTRAAT;NULL;4911BS;12;Avond;VRMWB;" 51.6406009999999970";"  4.8244300000000004"
1011239797;20200402;Brand;Natuur;Heide;2020-04-02 15:30:48.0000000;77382;Den Hout;1;Liniestraat;NULL;NULL;NULL;Middag;VRMWB;" 51.6663649999999990";"  4.7920930000000004"
1671991991;20240729;Brand;Natuur;Akker/Weide;2024-07-29 12:42:42.0000000;283756;Den Hout;1;Houtsesteeg;NULL;NULL;NULL;Middag;VRMWB;" 51.6612473881142410";"  4.8265413825263197"
890324101;20170620;Brand;Natuur;NULL;2017-06-20 14:51:09.0000000;150189;Dinteloord;1;Noordlangeweg;NULL;NULL;NULL;Middag;VRMWB;" 51.6263689999999970";"  4.3535399999999997"
711773735;20110323;Brand;Natuur;NULL;2011-03-23 15:35:38.0000000;54195;Dongen;1;DUNANTSTRAAT;NULL;NULL;NULL;Middag;VRMWB;" 51.6244870000000020";"  4.9232509999999996"
1707465502;20250401;Brand;Natuur;Bos;2025-04-01 17:52:23.0000000;123295;Dongen;1;Haanse Hoef;NULL;5105NB;3;Middag;VRMWB;" 51.6160881959930220";"  4.9510851599624912"
1436984202;20200913;Brand;Natuur;NULL;2020-09-13 10:38:43.0000000;322251;Dorst;2;Moerkensdreef;NULL;NULL;NULL;Ochtend;VRMWB;" 51.6183702367452920";"  4.9093766206817966"
1471351445;20210427;Brand;Natuur;Bos;2021-04-27 08:36:30.0000000;128896;Dorst;1;Moerkensdreef;NULL;NULL;NULL;Ochtend;VRMWB;" 51.6199303054943500";"  4.9084071456716361"
962554329;20181020;Brand;Natuur;NULL;2018-10-20 08:06:01.0000000;263690;Esbeek;1;Roovertsebaan;NULL;NULL;NULL;Ochtend;VRMWB;" 51.4321740000000030";"  5.1519000000000004"
982010435;20190628;Brand;Natuur;NULL;2019-06-28 22:18:06.0000000;151102;Esbeek;1;Spaaneindsestraat;NULL;NULL;NULL;Avond;VRMWB;" 51.4642109999999990";"  5.1310849999999997"
837024250;20150601;Brand;Natuur;NULL;2015-06-01 20:37:30.0000000;118887;Esbeek;1;Oude Trambaan;NULL;NULL;NULL;Avond;VRMWB;" 51.4540220000000020";"  5.1092449999999996"
709689193;20110120;Brand;Natuur;NULL;2011-01-20 10:09:30.0000000;12992;Etten-Leur;1;LOKKERDREEF;RHENUS CONTRACT LOGISTICS;4879ND;35;Ochtend;VRMWB;" 51.5583030000000020";"  4.6181260000000002"
941751781;20180304;Brand;Natuur;NULL;2018-03-04 16:12:48.0000000;54865;Waalwijk;1;Hoefsvenlaan;NULL;NULL;NULL;Middag;VRMWB;" 51.6777820000000010";"  5.0934429999999997"
760342209;20121023;Brand;Natuur;NULL;2012-10-23 15:32:58.0000000;206215;Waalwijk;1;BALADE;CASADE BALADE;5142WX;1;Middag;VRMWB;" 51.6905319999999970";"  5.0879079999999997"
