date,windVectorAvgSpeed,windDailyAvgSpeed,windHourlyMaxSpeed,windHourlyMinSpeed,tempDailyAvg,tempDailyMin,tempDailyMax,precipDailySum,airpresDailyAvg,airpresHourlyMax,airpresHourlyMin,humidDailyAvg,humidDailyMax,humidDailyMin,windVectorWeight,north,east,south,west,tempDailyAvg_mean_3,tempDailyAvg_mean_7,tempDailyMin_mean_3,tempDailyMin_mean_7,tempDailyMax_mean_3,tempDailyMax_mean_7,airpresDailyAvg_mean_3,airpresDailyAvg_mean_7,humidDailyAvg_mean_3,humidDailyAvg_mean_7,precipDailySum_sum_3,precipDailySum_sum_7,holiday_NL,workday,vacation_NL_North,vacation_NL_Central,vacation_NL_South,vacation_BE,vacation_GE,wildfire,year
2017-02-06,0.6,1.3,3.0,0.0,4.4,-0.8,8.4,0.0,10176,10196,10117,82,98,58,0.462,0.149,0.313,0.0,0.0,5.0,5.9,1.0,2.4,8.2,9.0,10068,10080,88,86,5,6,False,True,False,False,False,False,False,False,2017
2017-02-07,2.9,3.1,4.0,2.0,4.2,2.5,5.3,1.6,10165,10182,10154,92,97,84,0.935,0.021,0.914,0.0,0.0,4.5,6.0,1.1,2.5,7.4,9.1,10126,10080,88,87,2,7,False,True,False,False,False,False,False,False,2017
2017-02-08,3.6,3.7,4.0,3.0,1.6,-0.1,2.6,-0.1,10238,10283,10185,93,98,88,0.973,0.552,0.421,0.0,0.0,3.4,5.7,0.5,2.5,5.4,8.3,10193,10095,89,88,2,7,False,True,False,False,False,False,False,False,2017
2017-02-09,4.0,4.0,5.0,3.0,-0.4,-2.6,1.2,0.2,10271,10286,10246,85,92,80,1.0,0.411,0.589,0.0,0.0,1.8,4.2,-0.1,1.3,3.0,6.5,10225,10127,90,88,2,7,False,True,False,False,False,False,False,False,2017
2017-02-10,3.3,3.4,4.0,2.0,-1.6,-4.6,-0.4,0.2,10223,10242,10212,86,94,81,0.971,0.399,0.572,0.0,0.0,-0.1,2.7,-2.4,-0.2,1.1,4.7,10244,10157,88,89,0,7,False,True,False,False,False,False,False,False,2017
2017-02-11,3.2,3.3,4.0,2.0,0.0,-1.2,1.2,4.0,10206,10213,10198,92,98,84,0.97,0.506,0.464,0.0,0.0,-0.7,1.9,-2.8,-0.8,0.7,3.8,10233,10188,88,89,4,6,False,False,False,False,False,False,False,False,2017
2017-02-12,4.7,4.8,7.0,3.0,2.4,0.4,5.2,0.5,10248,10282,10207,88,97,80,0.979,0.13,0.849,0.0,0.0,0.3,1.5,-1.8,-0.9,2.0,3.4,10226,10218,89,88,5,6,False,False,False,False,False,False,False,False,2017
2017-02-13,6.3,6.3,8.0,5.0,3.2,-0.6,7.7,0.0,10273,10284,10260,76,89,62,1.0,0.056,0.944,0.0,0.0,1.9,1.3,-0.5,-0.9,4.7,3.3,10242,10232,85,87,5,6,False,True,False,False,False,False,False,False,2017
2017-02-14,3.1,3.3,6.0,1.0,4.5,-1.9,11.2,0.0,10286,10312,10260,66,84,48,0.939,0.0,0.793,0.146,0.0,3.4,1.4,-0.7,-1.5,8.0,4.1,10269,10249,77,84,1,5,False,True,False,False,False,False,False,False,2017
2017-02-15,2.3,2.7,5.0,1.0,7.6,-0.8,15.1,0.0,10312,10326,10302,74,96,55,0.852,0.0,0.037,0.815,0.0,5.1,2.2,-1.1,-1.6,11.3,5.9,10290,10260,72,81,0,5,False,True,False,False,False,False,False,False,2017
2017-02-16,2.4,2.5,4.0,2.0,6.4,2.4,9.8,0.0,10293,10313,10270,91,99,78,0.96,0.0,0.0,0.416,0.544,6.2,3.2,-0.1,-0.9,12.0,7.1,10297,10263,77,82,0,5,False,True,False,False,False,False,False,False,2017
2017-02-17,2.7,3.0,5.0,1.0,7.0,4.6,9.4,0.6,10267,10283,10252,91,98,79,0.9,0.03,0.0,0.0,0.87,7.0,4.4,2.1,0.4,11.4,8.5,10291,10269,85,83,1,5,False,True,False,False,False,False,False,False,2017
2017-02-18,1.7,2.0,3.0,1.0,5.8,0.8,11.6,0.0,10265,10281,10244,85,99,55,0.85,0.0,0.0,0.765,0.085,6.4,5.3,2.6,0.7,10.3,10.0,10275,10278,89,82,1,1,False,False,True,False,False,False,False,False,2017
2017-02-19,2.6,2.8,4.0,2.0,5.5,1.5,8.6,-0.1,10218,10238,10208,91,99,86,0.929,0.0,0.0,0.464,0.464,6.1,5.7,2.3,0.9,9.9,10.5,10250,10273,89,82,1,0,False,False,True,False,False,False,False,False,2017
2017-02-20,4.1,4.3,5.0,2.0,9.6,7.5,11.5,4.1,10167,10207,10148,95,98,91,0.953,0.0,0.0,0.371,0.582,7.0,6.6,3.3,2.0,10.6,11.0,10217,10258,90,85,4,5,False,True,True,False,False,False,False,False,2017
2017-02-21,3.9,4.5,6.0,2.0,10.3,8.8,12.1,0.5,10145,10167,10103,86,95,69,0.867,0.0,0.0,0.115,0.752,8.5,7.5,5.9,3.5,10.7,11.2,10177,10238,91,88,5,5,False,True,True,False,False,False,False,False,2017
2017-02-22,6.6,6.8,8.0,3.0,10.3,8.8,11.8,29.2,10068,10096,10050,91,96,81,0.971,0.0,0.0,0.249,0.722,10.1,7.8,8.4,4.9,11.8,10.7,10127,10203,91,90,34,34,False,True,True,False,False,False,False,False,2017
2017-02-23,8.3,9.3,14.0,6.0,8.8,4.3,11.4,8.1,9961,10045,9896,82,95,58,0.892,0.0,0.0,0.248,0.644,9.8,8.2,7.3,5.2,11.8,10.9,10058,10156,86,89,38,42,False,True,True,False,False,False,False,False,2017
2017-02-24,3.8,4.2,7.0,2.0,4.5,0.3,8.3,1.1,10142,10207,10036,81,96,64,0.905,0.061,0.0,0.0,0.844,7.9,7.8,4.5,4.6,10.5,10.8,10057,10138,85,87,38,43,False,True,True,False,False,False,False,False,2017
2017-02-25,5.1,5.2,7.0,2.0,5.7,0.4,8.7,0.2,10169,10207,10123,75,94,63,0.981,0.0,0.0,0.719,0.262,6.3,7.8,1.7,4.5,9.5,10.3,10091,10124,79,86,9,43,False,False,True,True,True,True,False,False,2017
2017-02-26,5.6,5.7,7.0,5.0,9.0,6.7,11.0,0.4,10096,10122,10063,81,86,70,0.982,0.0,0.0,0.72,0.262,6.4,8.3,2.5,5.3,9.3,10.7,10136,10107,79,84,2,44,False,False,True,True,True,True,False,False,2017
2017-02-27,6.8,6.9,9.0,4.0,8.9,4.3,11.2,10.9,9955,10059,9883,77,93,64,0.986,0.0,0.0,0.767,0.219,7.9,8.2,3.8,4.8,10.3,10.6,10073,10077,78,82,12,50,False,True,False,True,True,True,False,False,2017
2017-02-28,4.8,5.0,9.0,2.0,4.3,1.2,6.9,9.4,9903,9947,9875,84,96,71,0.96,0.0,0.0,0.576,0.384,7.4,7.4,4.1,3.7,9.7,9.9,9985,10042,81,82,21,59,False,True,False,True,True,True,False,False,2017
2017-03-01,3.3,3.8,6.0,0.0,6.5,2.6,9.2,10.3,9984,10014,9940,87,98,66,0.868,0.0,0.0,0.357,0.511,6.6,6.8,2.7,2.8,9.1,9.5,9947,10030,83,81,31,40,False,True,False,True,True,True,False,False,2017
2017-03-02,6.2,6.4,10.0,3.0,7.0,3.0,9.0,0.6,10081,10148,9981,69,94,59,0.969,0.0,0.0,0.259,0.71,5.9,6.6,2.3,2.6,8.4,9.2,9989,10047,80,79,20,33,False,True,False,True,True,True,False,False,2017
2017-03-03,3.2,3.5,6.0,2.0,6.8,1.0,10.4,0.5,10038,10141,9950,75,88,61,0.914,0.0,0.284,0.63,0.0,6.8,6.9,2.2,2.7,9.5,9.5,10034,10032,77,78,11,32,False,True,False,True,True,True,False,False,2017
2017-03-04,3.2,3.8,7.0,1.0,9.9,6.2,13.7,5.9,9924,9952,9897,81,96,68,0.842,0.0,0.0,0.758,0.084,7.9,7.5,3.4,3.6,11.0,10.2,10014,9997,75,79,7,38,False,False,False,True,True,True,False,False,2017
2017-03-05,6.0,6.2,9.0,4.0,6.7,4.3,10.8,4.1,9962,9984,9942,85,93,60,0.968,0.0,0.0,0.861,0.107,7.8,7.2,3.8,3.2,11.6,10.2,9975,9978,80,80,11,42,False,False,False,True,True,True,False,False,2017
2017-03-06,2.4,3.1,5.0,2.0,5.8,3.3,9.1,4.6,10015,10092,9969,92,98,78,0.774,0.0,0.0,0.086,0.688,7.5,6.7,4.6,3.1,11.2,9.9,9967,9987,86,82,15,35,False,True,False,False,False,False,False,False,2017
2017-03-07,2.6,3.0,6.0,1.0,5.6,-0.8,10.5,0.8,10155,10202,10099,90,99,70,0.867,0.0,0.0,0.038,0.829,6.0,6.9,2.3,2.8,10.1,10.4,10044,10023,89,83,10,27,False,True,False,False,False,False,False,False,2017
2017-03-08,3.6,4.5,8.0,2.0,6.8,0.3,10.7,14.1,10143,10188,10107,95,99,82,0.8,0.0,0.0,0.56,0.24,6.1,6.9,0.9,2.5,10.1,10.6,10104,10045,92,84,20,31,False,True,False,False,False,False,False,False,2017
2017-03-09,3.4,4.4,9.0,2.0,9.2,5.3,13.4,0.9,10200,10273,10165,85,99,60,0.773,0.111,0.0,0.0,0.662,7.2,7.3,1.6,2.8,11.5,11.2,10166,10062,90,86,16,31,False,True,False,False,False,False,False,False,2017
2017-03-10,1.1,1.9,3.0,1.0,5.8,-1.3,11.4,0.0,10275,10294,10249,77,99,52,0.579,0.0,0.122,0.457,0.0,7.3,7.1,1.4,2.5,11.8,11.4,10206,10096,86,86,15,30,False,True,False,False,False,False,False,False,2017
2017-03-11,1.7,2.0,3.0,1.0,7.4,1.1,13.1,0.0,10207,10245,10165,70,93,46,0.85,0.0,0.567,0.283,0.0,7.5,6.8,1.7,1.7,12.6,11.3,10227,10137,77,85,1,24,False,False,False,False,False,False,False,False,2017
2017-03-12,2.4,2.7,4.0,1.0,8.8,2.0,16.5,0.0,10151,10183,10133,62,86,38,0.889,0.0,0.711,0.178,0.0,7.3,7.1,0.6,1.4,13.7,12.1,10211,10164,70,82,0,20,False,False,False,False,False,False,False,False,2017
2017-03-13,2.2,2.8,5.0,0.0,6.5,-2.4,14.5,0.0,10262,10320,10190,81,97,56,0.786,0.402,0.0,0.0,0.384,7.6,7.2,0.2,0.6,14.7,12.9,10207,10199,71,80,0,16,False,True,False,False,False,False,False,False,2017
2017-03-14,3.0,3.3,6.0,2.0,8.6,2.7,15.5,0.0,10317,10328,10310,85,95,57,0.909,0.0,0.0,0.364,0.545,8.0,7.6,0.8,1.1,15.5,13.6,10243,10222,76,79,0,15,False,True,False,False,False,False,False,False,2017
2017-03-15,1.4,2.0,4.0,0.0,10.0,2.5,15.6,0.0,10319,10333,10294,74,96,45,0.7,0.062,0.0,0.0,0.638,8.4,8.0,0.9,1.4,15.2,14.3,10299,10247,80,76,0,1,False,True,False,False,False,False,False,False,2017
2017-03-16,1.9,2.2,4.0,1.0,9.5,-0.2,17.5,0.0,10227,10289,10166,74,97,46,0.864,0.0,0.0,0.614,0.25,9.4,8.1,1.7,0.6,16.2,14.9,10288,10251,78,75,0,0,False,True,False,False,False,False,False,True,2017
2017-03-17,4.7,5.1,8.0,2.0,8.8,5.5,11.4,4.1,10149,10181,10068,69,93,47,0.922,0.0,0.0,0.082,0.84,9.4,8.5,2.6,1.6,14.8,14.9,10232,10233,72,74,4,4,False,True,False,False,False,False,False,False,2017
2017-03-18,5.3,5.6,8.0,2.0,10.5,7.3,13.6,17.9,10076,10106,10045,92,98,80,0.946,0.0,0.0,0.042,0.904,9.6,9.0,4.2,2.5,14.2,14.9,10151,10214,78,77,22,22,False,False,False,False,False,False,False,False,2017
2017-03-19,5.6,5.6,8.0,3.0,11.7,10.0,13.4,0.4,10083,10099,10073,84,97,73,1.0,0.0,0.0,0.333,0.667,10.3,9.4,7.6,3.6,12.8,14.5,10103,10205,82,80,22,22,False,False,False,False,False,False,False,False,2017
2017-03-20,5.5,5.6,7.0,4.0,10.4,9.5,11.7,5.0,10062,10081,10043,89,97,78,0.982,0.0,0.0,0.6,0.382,10.9,9.9,8.9,5.3,12.9,14.1,10074,10176,88,81,23,27,False,True,False,False,False,False,False,False,2017
2017-03-21,3.5,3.9,8.0,1.0,7.3,1.9,10.3,0.5,10099,10139,10054,72,94,47,0.897,0.0,0.0,0.17,0.727,9.8,9.7,7.1,5.2,11.8,13.4,10081,10145,82,79,6,28,False,True,False,False,False,False,False,False,2017
2017-03-22,3.4,3.7,6.0,2.0,6.9,0.0,13.8,0.0,10131,10139,10119,66,86,43,0.919,0.0,0.327,0.592,0.0,8.2,9.3,3.8,4.9,11.9,13.1,10097,10118,76,78,6,28,False,True,False,False,False,False,False,False,2017
2017-03-23,4.4,4.5,8.0,1.0,8.5,0.7,15.0,0.0,10170,10232,10139,71,96,49,0.978,0.272,0.706,0.0,0.0,7.6,9.2,0.9,5.0,13.0,12.7,10133,10110,70,78,1,28,False,True,False,False,False,False,False,False,2017
2017-03-24,5.3,5.5,7.0,3.0,9.0,4.4,14.5,0.0,10283,10319,10242,69,88,49,0.964,0.268,0.696,0.0,0.0,8.1,9.2,1.7,4.8,14.4,13.2,10195,10129,69,78,0,24,False,True,False,False,False,False,False,False,2017
2017-03-25,5.6,5.7,9.0,3.0,9.0,1.4,15.8,0.0,10284,10316,10253,56,84,24,0.982,0.491,0.491,0.0,0.0,8.8,9.0,2.2,4.0,15.1,13.5,10246,10159,65,72,0,6,False,False,False,False,False,False,False,False,2017
2017-03-26,3.8,3.9,5.0,2.0,8.1,3.2,14.5,0.0,10247,10260,10235,76,92,48,0.974,0.411,0.563,0.0,0.0,8.7,8.5,3.0,3.0,14.9,13.7,10271,10182,67,71,0,6,False,False,False,False,False,False,False,True,2017
2017-03-27,2.1,2.5,5.0,0.0,10.0,1.1,18.4,0.0,10223,10240,10205,60,97,28,0.84,0.0,0.681,0.159,0.0,9.0,8.4,1.9,1.8,16.2,14.6,10251,10205,64,67,0,0,False,True,False,False,False,False,False,False,2017
2017-03-28,2.2,2.5,5.0,0.0,11.6,0.8,20.4,-0.1,10212,10233,10200,66,89,36,0.88,0.0,0.0,0.293,0.587,9.9,9.0,1.7,1.7,17.8,16.1,10227,10221,67,66,0,0,False,True,False,False,False,False,False,False,2017
2017-03-29,3.3,3.5,6.0,2.0,12.8,9.2,16.5,-0.1,10241,10252,10227,75,87,65,0.943,0.0,0.0,0.451,0.492,11.5,9.9,3.7,3.0,18.4,16.4,10225,10237,67,68,0,0,False,True,False,False,False,False,False,False,2017
2017-03-30,3.2,3.6,5.0,2.0,16.3,10.2,22.8,0.0,10220,10247,10171,60,80,40,0.889,0.0,0.0,0.829,0.06,13.6,11.0,6.7,4.3,19.9,17.6,10224,10244,67,66,0,0,False,True,False,False,False,False,False,False,2017
2017-03-31,2.0,3.5,7.0,1.0,14.9,8.3,22.4,0.1,10129,10163,10114,69,98,42,0.571,0.0,0.0,0.444,0.127,14.7,11.8,9.2,4.9,20.6,18.7,10197,10222,68,66,0,0,False,True,False,False,False,False,False,False,2017
2017-04-01,1.5,2.2,3.0,1.0,10.7,4.7,14.7,3.7,10123,10148,10107,91,99,66,0.682,0.0,0.0,0.584,0.098,14.0,12.1,7.7,5.4,20.0,18.5,10157,10199,73,71,4,4,False,False,False,False,False,True,False,True,2017
2017-04-02,1.9,2.5,5.0,1.0,10.5,3.6,17.5,0.0,10212,10267,10151,82,100,54,0.76,0.312,0.0,0.0,0.448,12.0,12.4,5.5,5.4,18.2,19.0,10155,10194,81,72,4,4,False,False,False,False,False,True,False,False,2017
2017-04-03,0.7,1.3,3.0,0.0,8.9,4.5,15.5,0.0,10267,10284,10248,86,99,51,0.538,0.269,0.269,0.0,0.0,10.0,12.2,4.3,5.9,15.9,18.5,10201,10201,86,76,4,4,False,True,False,False,False,True,False,False,2017
2017-04-04,1.5,2.2,5.0,0.0,10.1,2.9,17.4,0.0,10246,10263,10236,75,98,47,0.682,0.402,0.0,0.0,0.28,9.8,12.0,3.7,6.2,16.8,18.1,10242,10205,81,77,0,4,False,True,False,False,False,True,False,False,2017
2017-04-05,3.6,3.9,7.0,2.0,8.6,1.9,14.1,-0.1,10274,10286,10255,79,99,55,0.923,0.482,0.0,0.0,0.441,9.2,11.4,3.1,5.2,15.7,17.8,10262,10210,80,77,0,4,False,True,False,False,False,True,False,True,2017
2017-04-06,2.3,2.7,4.0,0.0,7.0,1.2,12.2,-0.1,10288,10301,10275,76,95,55,0.852,0.539,0.0,0.0,0.313,8.6,10.1,2.0,3.9,14.6,16.3,10269,10220,77,80,0,4,False,True,False,False,False,True,False,False,2017
2017-04-07,2.2,2.8,4.0,1.0,10.1,1.5,13.5,0.0,10258,10270,10251,75,90,63,0.786,0.183,0.0,0.0,0.603,8.6,9.4,1.5,2.9,13.3,15.0,10273,10238,77,81,0,4,False,True,False,False,False,True,False,False,2017
2017-04-08,0.8,1.3,3.0,0.0,9.9,3.8,15.7,0.0,10249,10263,10237,73,93,49,0.615,0.499,0.116,0.0,0.0,9.0,9.3,2.2,2.8,13.8,15.1,10265,10256,75,78,0,0,False,False,False,False,False,True,True,True,2017
2017-04-09,1.4,1.8,3.0,1.0,13.0,1.8,22.9,0.0,10217,10243,10173,62,98,29,0.778,0.0,0.0,0.744,0.034,11.0,9.7,2.4,2.5,17.4,15.9,10241,10257,70,75,0,0,False,False,False,False,False,True,True,True,2017
2017-04-10,4.0,4.3,7.0,1.0,10.0,2.9,14.5,0.0,10226,10261,10173,69,94,48,0.93,0.434,0.0,0.0,0.496,11.0,9.8,2.8,2.3,17.7,15.8,10231,10251,68,73,0,0,False,True,False,False,False,True,True,False,2017
2017-04-11,2.9,3.3,7.0,1.0,9.5,2.1,16.4,0.0,10254,10270,10218,70,96,44,0.879,0.0,0.0,0.059,0.82,10.8,9.7,2.3,2.2,17.9,15.6,10232,10252,67,72,0,0,False,True,False,False,False,True,True,False,2017
2017-04-12,4.1,4.3,7.0,2.0,9.6,6.2,13.0,0.5,10167,10212,10139,79,92,63,0.953,0.0,0.0,0.222,0.731,9.7,9.9,3.7,2.8,14.6,15.5,10216,10237,73,72,1,0,False,True,False,False,False,True,True,False,2017
2017-04-13,3.6,3.8,6.0,2.0,8.7,2.9,13.6,0.7,10161,10176,10136,75,95,50,0.947,0.021,0.0,0.0,0.926,9.3,10.1,3.7,3.0,14.3,15.7,10194,10219,75,72,1,1,False,True,False,False,False,True,True,False,2017
2017-04-14,2.3,2.5,3.0,1.0,8.9,2.7,12.3,-0.1,10162,10172,10140,73,92,53,0.92,0.0,0.0,0.368,0.552,9.1,9.9,3.9,3.2,13.0,15.5,10163,10205,76,72,1,1,True,True,False,False,False,True,True,False,2017
2017-04-15,4.5,5.1,9.0,2.0,9.4,5.2,12.7,1.5,10158,10183,10130,73,98,46,0.882,0.108,0.0,0.0,0.774,9.0,9.9,3.6,3.4,12.9,15.1,10160,10192,74,72,2,3,False,False,False,False,False,True,True,False,2017
2017-04-16,3.8,4.4,8.0,1.0,8.4,4.6,12.4,2.6,10196,10204,10181,71,95,46,0.864,0.077,0.0,0.0,0.787,8.9,9.2,4.2,3.8,12.5,13.6,10172,10189,72,73,4,5,True,False,False,False,False,True,True,False,2017
2017-04-17,3.6,4.8,8.0,2.0,6.8,0.5,12.2,5.1,10200,10238,10156,73,98,43,0.75,0.658,0.0,0.0,0.092,8.2,8.8,3.4,3.5,12.4,13.2,10185,10185,72,73,9,10,True,True,False,False,False,True,True,False,2017
2017-04-18,2.1,3.0,5.0,1.0,5.4,-2.2,10.9,2.0,10281,10342,10235,74,97,50,0.7,0.615,0.0,0.0,0.085,6.9,8.2,1.0,2.8,11.8,12.4,10226,10189,73,74,10,12,False,True,False,False,False,False,True,False,2017
2017-04-19,3.3,3.4,6.0,0.0,4.1,-2.2,9.4,0.0,10363,10378,10344,62,87,41,0.971,0.68,0.291,0.0,0.0,5.4,7.4,-1.3,1.6,10.8,11.9,10281,10217,70,72,7,12,False,True,False,False,False,False,True,False,2017
2017-04-20,1.1,1.4,3.0,0.0,6.1,-4.1,12.9,0.0,10358,10379,10327,59,96,32,0.786,0.0,0.0,0.131,0.655,5.2,7.0,-2.8,0.6,11.1,11.8,10334,10245,65,69,2,11,False,True,False,False,False,False,True,False,2017
2017-04-21,3.4,3.8,7.0,2.0,11.3,7.0,16.6,-0.1,10293,10323,10261,70,81,58,0.895,0.0,0.0,0.05,0.845,7.2,7.4,0.2,1.3,13.0,12.4,10338,10264,64,69,0,11,False,True,False,False,False,False,True,False,2017
2017-04-22,4.0,4.4,7.0,1.0,8.1,4.2,12.0,0.9,10267,10275,10254,71,96,48,0.909,0.596,0.0,0.0,0.313,8.5,7.2,2.4,1.1,13.8,12.3,10306,10280,67,69,1,10,False,False,True,True,True,False,True,False,2017
2017-04-23,1.5,2.4,5.0,1.0,6.6,1.5,11.3,-0.1,10258,10275,10220,70,89,49,0.625,0.271,0.0,0.0,0.354,8.7,6.9,4.2,0.7,13.3,12.2,10273,10289,70,68,1,8,False,False,True,True,True,False,True,False,2017
2017-04-24,3.5,4.0,6.0,2.0,9.7,1.8,15.5,1.4,10138,10211,10075,68,93,51,0.875,0.0,0.0,0.282,0.593,8.1,7.3,2.5,0.9,12.9,12.7,10221,10280,70,68,2,4,False,True,True,True,True,False,False,False,2017
2017-04-25,4.4,4.9,8.0,2.0,6.1,1.4,11.2,0.1,10096,10113,10066,68,89,41,0.898,0.18,0.0,0.0,0.718,7.5,7.4,1.6,1.4,12.7,12.7,10164,10253,69,67,1,2,False,True,True,True,True,False,False,False,2017
2017-04-26,2.4,3.2,7.0,2.0,6.0,0.3,12.0,-0.1,10136,10166,10109,71,95,46,0.75,0.475,0.0,0.0,0.275,7.3,7.7,1.2,1.7,12.9,13.1,10123,10221,69,68,1,2,False,True,True,True,True,False,False,False,2017
2017-04-27,2.0,2.8,6.0,1.0,5.8,-3.2,12.0,-0.1,10165,10174,10150,69,98,41,0.714,0.064,0.0,0.0,0.65,6.0,7.7,-0.5,1.9,11.7,12.9,10132,10193,69,70,0,2,True,True,True,True,True,False,False,False,2017
2017-04-28,2.8,3.5,7.0,1.0,7.2,1.0,13.4,0.7,10152,10179,10137,75,96,51,0.8,0.035,0.0,0.0,0.765,6.3,7.1,-0.6,1.0,12.5,12.5,10151,10173,72,70,1,3,False,True,True,True,True,False,False,False,2017
2017-04-29,1.4,2.0,4.0,1.0,7.7,-1.6,13.9,0.0,10175,10187,10151,66,98,46,0.7,0.0,0.451,0.249,0.0,6.9,7.0,-1.3,0.2,13.1,12.8,10164,10160,70,70,1,2,False,False,True,True,True,False,False,True,2017
2017-04-30,5.9,6.0,8.0,3.0,14.1,5.5,20.3,-0.1,10079,10147,10031,41,62,27,0.983,0.0,0.754,0.229,0.0,9.7,8.1,1.6,0.7,15.9,14.0,10135,10134,61,65,1,2,False,False,True,True,True,False,False,False,2017
2017-05-01,3.0,3.5,6.0,0.0,11.3,5.0,15.1,-0.1,10107,10163,10032,67,95,44,0.857,0.0,0.019,0.838,0.0,11.0,8.3,3.0,1.2,16.4,14.0,10120,10130,58,65,0,0,False,True,False,False,False,False,False,True,2017
2017-05-02,1.9,2.2,4.0,0.0,9.4,2.6,14.4,5.2,10174,10190,10164,88,98,68,0.864,0.806,0.058,0.0,0.0,11.6,8.8,4.4,1.4,16.6,14.4,10120,10141,65,68,5,6,False,True,False,False,False,False,False,False,2017
2017-05-03,3.2,3.5,5.0,2.0,10.8,7.5,15.4,2.1,10195,10207,10182,84,98,61,0.914,0.386,0.528,0.0,0.0,10.5,9.5,5.0,2.4,15.0,14.9,10159,10150,80,70,7,8,False,True,False,False,False,False,False,False,2017
2017-05-04,4.8,4.9,7.0,2.0,11.4,9.0,15.4,1.6,10196,10216,10186,79,98,66,0.98,0.577,0.403,0.0,0.0,10.5,10.3,6.4,4.1,15.1,15.4,10188,10154,84,71,9,9,False,True,False,False,False,False,False,False,2017
2017-05-05,3.7,3.8,6.0,3.0,8.9,6.5,12.0,-0.1,10201,10218,10165,84,94,73,0.974,0.455,0.519,0.0,0.0,10.4,10.5,7.7,4.9,14.3,15.2,10197,10161,82,73,4,9,False,True,False,False,False,False,False,False,2017
2017-05-06,4.3,4.5,6.0,3.0,13.6,6.0,20.6,0.0,10117,10159,10092,71,98,45,0.956,0.329,0.627,0.0,0.0,11.3,11.4,7.2,6.0,16.0,16.2,10171,10153,78,73,2,9,False,False,False,False,False,False,False,True,2017
2017-05-07,4.0,4.4,7.0,3.0,11.3,8.4,15.6,0.0,10168,10200,10122,82,96,71,0.909,0.474,0.0,0.0,0.435,11.3,11.0,7.0,6.4,16.1,15.5,10162,10165,79,79,0,9,False,False,False,False,False,False,False,False,2017
2017-05-08,4.0,4.5,8.0,3.0,9.8,4.1,15.4,-0.1,10214,10247,10196,73,93,52,0.889,0.741,0.0,0.0,0.148,11.6,10.7,6.2,6.3,17.2,15.5,10166,10181,75,80,0,9,False,True,False,False,False,False,False,True,2017
2017-05-09,2.7,2.9,5.0,0.0,8.5,0.3,14.4,0.0,10202,10244,10151,65,96,43,0.931,0.911,0.02,0.0,0.0,9.9,10.6,4.3,6.0,15.1,15.5,10195,10185,73,77,0,4,False,True,False,False,False,False,False,True,2017
2017-05-10,1.9,2.1,4.0,0.0,10.1,-0.3,17.7,0.0,10086,10143,10033,64,98,38,0.905,0.413,0.492,0.0,0.0,9.5,10.5,1.4,4.9,15.8,15.9,10167,10169,67,74,0,1,False,True,False,False,False,False,False,False,2017
2017-05-11,3.2,3.6,5.0,2.0,15.4,6.6,24.5,1.5,9981,10025,9955,67,94,39,0.889,0.0,0.652,0.237,0.0,11.3,11.1,2.2,4.5,18.9,17.2,10090,10138,65,72,2,1,False,True,False,False,False,False,False,False,2017
2017-05-12,2.5,3.6,5.0,1.0,16.1,12.1,21.8,4.2,10009,10055,9970,81,98,51,0.694,0.0,0.0,0.625,0.069,13.9,12.1,6.1,5.3,21.3,18.6,10025,10111,71,72,6,6,False,True,False,False,False,False,False,False,2017
2017-05-13,2.6,3.1,6.0,1.0,14.6,10.1,20.5,1.3,10110,10166,10055,84,98,56,0.839,0.0,0.0,0.54,0.299,15.4,12.3,9.6,5.9,22.3,18.6,10033,10110,77,74,7,7,False,False,False,False,False,False,False,False,2017
2017-05-14,2.6,3.7,7.0,1.0,14.2,5.1,20.9,-0.1,10208,10265,10168,69,98,42,0.703,0.0,0.0,0.328,0.375,15.0,12.7,9.1,5.4,21.1,19.3,10109,10116,78,72,5,7,False,False,False,False,False,False,False,False,2017
2017-05-15,2.3,2.6,4.0,1.0,15.7,4.6,22.7,-0.1,10281,10295,10267,62,93,37,0.885,0.0,0.0,0.57,0.315,14.8,13.5,6.6,5.5,21.4,20.4,10200,10125,72,70,1,7,False,True,False,False,False,False,False,False,2017
2017-05-16,2.5,3.2,5.0,0.0,21.1,14.3,27.8,0.0,10256,10268,10241,60,90,36,0.781,0.0,0.0,0.46,0.321,17.0,15.3,8.0,7.5,23.8,22.3,10248,10133,64,70,0,7,False,True,False,False,False,False,False,True,2017
2017-05-17,2.5,3.0,6.0,0.0,23.2,14.3,30.7,-0.1,10158,10235,10090,53,90,28,0.833,0.0,0.074,0.759,0.0,20.0,17.2,11.1,9.6,27.1,24.1,10232,10143,58,68,0,7,False,True,False,False,False,False,False,True,2017
2017-05-18,0.7,3.2,6.0,2.0,16.9,14.8,22.0,1.7,10106,10132,10060,84,97,70,0.219,0.107,0.112,0.0,0.0,20.4,17.4,14.5,10.8,26.8,23.8,10173,10161,66,70,2,7,False,True,False,False,False,False,False,False,2017
2017-05-19,3.6,4.1,8.0,2.0,12.9,8.3,17.3,-0.1,10115,10157,10057,80,93,65,0.878,0.0,0.0,0.498,0.38,17.7,16.9,12.5,10.2,23.3,23.1,10126,10176,72,70,2,3,False,True,False,False,False,False,False,False,2017
