,Unnamed: 0,date,windVectorAvgSpeed,windDailyAvgSpeed,windHourlyMaxSpeed,windHourlyMinSpeed,tempDailyAvg,tempDailyMin,tempDailyMax,precipDailySum,airpresDailyAvg,airpresHourlyMax,airpresHourlyMin,humidDailyAvg,humidDailyMax,humidDailyMin,windVectorWeight,north,east,south,west,tempDailyAvg_mean_3,tempDailyAvg_mean_7,tempDailyAvg_mean_28,tempDailyMin_mean_3,tempDailyMin_mean_7,tempDailyMin_mean_28,tempDailyMax_mean_3,tempDailyMax_mean_7,tempDailyMax_mean_28,airpresDailyAvg_mean_3,airpresDailyAvg_mean_7,airpresDailyAvg_mean_28,humidDailyAvg_mean_3,humidDailyAvg_mean_7,humidDailyAvg_mean_28,precipDailySum_sum_3,precipDailySum_sum_7,precipDailySum_sum_28,holiday_NL,workday,vacation_NL_North,vacation_NL_Central,vacation_NL_South,vacation_BE,vacation_GE,wildfire,year
974,974,2013-09-01,3.1,3.5,7.0,1.0,14.1,6.4,18.9,0.0,10270,10280,10247,70,93,48,0.886,0.0,0.0,0.029,0.857,16.1,17.2,17.5,7.8,9.7,11.5,21.6,23.4,23.0,10231,10206,10184,73,68,75,0,0,26,False,False,False,True,False,True,True,False,2013
975,975,2013-09-02,3.8,4.1,8.0,2.0,17.0,12.4,22.9,0.0,10249,10268,10235,77,95,57,0.927,0.01,0.0,0.0,0.917,15.9,17.0,17.3,8.6,9.9,11.5,21.5,23.2,22.8,10248,10218,10187,73,70,75,0,0,24,False,True,False,False,False,False,True,True,2013
976,976,2013-09-03,0.6,1.6,3.0,0.0,18.3,11.5,23.8,0.0,10267,10278,10256,80,98,60,0.375,0.025,0.0,0.0,0.35,16.5,16.9,17.3,10.1,9.6,11.4,21.9,23.0,22.8,10262,10233,10191,76,74,75,0,0,24,False,True,False,False,False,False,True,False,2013
977,977,2013-09-04,2.3,2.4,4.0,1.0,20.2,11.5,27.8,0.0,10217,10255,10173,73,98,48,0.958,0.0,0.958,0.0,0.0,18.5,17.2,17.5,11.8,9.7,11.3,24.8,23.4,23.2,10244,10235,10195,77,74,75,0,0,10,False,True,False,False,False,False,False,False,2013
978,978,2013-09-05,1.8,2.3,4.0,0.0,23.4,15.0,32.2,0.0,10123,10169,10081,62,93,32,0.783,0.0,0.139,0.644,0.0,20.6,18.2,17.7,12.7,10.6,11.4,27.9,24.5,23.5,10202,10221,10192,72,73,74,0,0,10,False,True,False,False,False,False,False,False,2013
979,979,2013-09-06,1.3,2.2,6.0,1.0,20.1,15.0,27.5,0.6,10094,10133,10072,72,94,33,0.591,0.0,0.0,0.092,0.499,21.2,18.5,17.8,13.8,11.3,11.6,29.2,25.1,23.7,10145,10206,10189,69,72,74,1,0,11,False,True,False,False,False,False,False,False,2013
980,980,2013-09-07,1.3,1.6,4.0,0.0,16.8,13.6,20.6,0.1,10171,10190,10136,80,96,55,0.812,0.0,0.0,0.676,0.136,20.1,18.6,17.8,14.5,12.2,11.6,26.8,24.8,23.7,10129,10199,10187,71,73,74,1,1,11,False,False,False,False,False,False,False,False,2013
981,981,2013-09-08,0.6,2.2,4.0,0.0,15.1,11.7,20.0,8.4,10188,10197,10177,79,96,53,0.273,0.0,0.097,0.176,0.0,17.3,18.7,17.7,13.4,13.0,11.6,22.7,25.0,23.6,10151,10187,10188,77,75,75,9,9,17,False,False,False,False,False,False,False,False,2013
982,982,2013-09-09,1.3,3.1,5.0,2.0,12.6,9.0,17.9,25.7,10160,10186,10115,86,97,57,0.419,0.0,0.0,0.121,0.298,14.8,18.1,17.6,11.4,12.5,11.5,19.5,24.3,23.5,10173,10174,10188,82,76,75,34,35,42,False,True,False,False,False,False,False,False,2013
983,983,2013-09-10,4.5,4.7,7.0,2.0,12.6,9.1,16.1,27.1,10124,10142,10090,90,97,75,0.957,0.0,0.0,0.138,0.819,13.4,17.3,17.5,9.9,12.1,11.4,18.0,23.2,23.3,10157,10154,10185,85,77,75,61,62,69,False,True,False,False,False,False,False,False,2013
984,984,2013-09-11,4.2,4.5,8.0,3.0,15.2,10.0,20.1,4.3,10141,10160,10100,81,98,60,0.933,0.497,0.0,0.0,0.436,13.5,16.5,17.5,9.4,11.9,11.4,18.0,22.1,23.3,10142,10143,10182,86,79,75,57,66,73,False,True,False,False,False,False,False,False,2013
985,985,2013-09-12,2.7,3.0,6.0,1.0,14.6,11.8,18.4,5.7,10174,10194,10157,90,99,68,0.9,0.05,0.0,0.0,0.85,14.1,15.3,17.4,10.3,11.5,11.5,18.2,20.1,23.1,10146,10150,10181,87,83,76,37,72,78,False,True,False,False,False,False,False,False,2013
986,986,2013-09-13,3.3,3.5,5.0,1.0,14.8,10.8,18.3,3.1,10184,10199,10143,90,98,69,0.943,0.0,0.0,0.723,0.22,14.9,14.5,17.2,10.9,10.9,11.4,18.9,18.8,22.8,10166,10163,10182,87,85,76,13,74,81,False,True,False,False,False,False,False,False,2013
987,987,2013-09-14,2.4,4.1,7.0,1.0,14.6,8.0,18.1,11.7,10121,10151,10093,89,97,71,0.585,0.0,0.0,0.078,0.507,14.7,14.2,17.1,10.2,10.1,11.1,18.3,18.4,22.6,10160,10156,10181,90,86,77,21,86,92,False,False,False,False,False,False,False,False,2013
988,988,2013-09-15,3.3,3.6,7.0,1.0,12.6,6.8,17.0,5.1,10094,10148,10003,79,97,55,0.917,0.0,0.0,0.458,0.458,14.0,13.9,16.8,8.5,9.4,10.8,17.8,18.0,22.3,10133,10143,10180,86,86,77,20,83,93,False,False,False,False,False,False,False,False,2013
989,989,2013-09-16,3.6,4.0,7.0,2.0,11.2,7.0,15.0,2.9,10011,10021,10001,78,94,55,0.9,0.0,0.0,0.18,0.72,12.8,13.7,16.6,7.3,9.1,10.7,16.7,17.6,22.1,10075,10121,10174,82,85,77,20,60,95,False,True,False,False,False,False,False,False,2013
990,990,2013-09-17,2.9,3.5,5.0,1.0,10.2,7.4,14.2,3.5,10001,10031,9934,85,98,58,0.829,0.0,0.0,0.544,0.285,11.3,13.3,16.4,7.1,8.8,10.6,15.4,17.3,21.8,10035,10104,10164,81,85,77,12,36,99,False,True,False,False,False,False,False,False,2013
991,991,2013-09-18,1.9,2.3,4.0,2.0,11.1,9.2,13.8,6.5,10015,10086,9939,92,98,80,0.826,0.0,0.0,0.0,0.826,10.8,12.7,16.2,7.9,8.7,10.6,14.3,16.4,21.4,10009,10086,10156,85,86,78,13,38,105,False,True,False,False,False,False,False,False,2013
992,992,2013-09-19,3.5,3.7,6.0,1.0,12.1,7.9,15.3,1.9,10104,10125,10090,85,96,61,0.946,0.0,0.0,0.494,0.452,11.1,12.4,16.0,8.2,8.2,10.5,14.4,16.0,21.1,10040,10076,10153,87,85,78,12,35,107,False,True,False,False,False,False,False,False,2013
993,993,2013-09-20,2.9,3.2,7.0,0.0,13.3,6.1,17.2,-0.1,10169,10234,10098,85,97,69,0.906,0.071,0.0,0.0,0.835,12.2,12.2,15.7,7.7,7.5,10.2,15.4,15.8,20.8,10096,10074,10153,87,85,78,8,31,107,False,True,False,False,False,False,False,False,2013
994,994,2013-09-21,2.0,2.1,4.0,0.0,13.3,7.2,18.1,0.0,10257,10269,10235,83,99,61,0.952,0.0,0.0,0.677,0.275,12.9,12.0,15.6,7.1,7.4,10.0,16.9,15.8,20.7,10177,10093,10158,84,84,79,2,20,106,False,False,False,False,False,False,False,False,2013
995,995,2013-09-22,2.3,2.6,4.0,2.0,16.3,13.4,20.3,-0.1,10276,10282,10266,91,98,77,0.885,0.0,0.0,0.098,0.787,14.3,12.5,15.6,8.9,8.3,10.1,18.5,16.3,20.7,10234,10119,10164,86,86,79,0,15,106,False,False,False,False,False,False,False,False,2013
996,996,2013-09-23,1.2,1.8,3.0,0.0,16.1,10.2,21.3,0.0,10248,10274,10207,86,99,61,0.667,0.052,0.0,0.0,0.615,15.2,13.2,15.5,10.3,8.8,10.0,19.9,17.2,20.6,10260,10153,10167,87,87,80,0,12,106,False,True,False,False,False,False,False,False,2013
997,997,2013-09-24,1.5,1.8,3.0,1.0,15.0,10.0,20.6,0.0,10168,10204,10139,89,100,63,0.833,0.259,0.574,0.0,0.0,15.8,13.9,15.3,11.2,9.1,9.9,20.7,18.1,20.4,10231,10177,10167,89,87,81,0,8,106,False,True,False,False,False,False,False,False,2013
998,998,2013-09-25,0.5,1.3,2.0,1.0,14.9,9.1,19.9,0.0,10113,10133,10102,86,99,65,0.385,0.261,0.0,0.0,0.124,15.3,14.4,15.2,9.8,9.1,9.9,20.6,19.0,20.2,10176,10191,10164,87,86,81,0,2,106,False,True,False,False,False,False,False,False,2013
999,999,2013-09-26,2.6,3.1,5.0,1.0,12.9,5.3,18.3,-0.1,10161,10190,10118,79,98,54,0.839,0.671,0.168,0.0,0.0,14.3,14.5,15.1,8.1,8.8,9.7,19.6,19.4,20.0,10147,10199,10162,85,86,82,0,0,106,False,True,False,False,False,False,False,False,2013
1000,1000,2013-09-27,2.5,2.6,4.0,1.0,10.5,4.3,17.4,0.0,10171,10186,10151,80,98,59,0.962,0.203,0.759,0.0,0.0,12.8,14.1,14.8,6.2,8.5,9.5,18.5,19.4,19.8,10148,10199,10161,82,85,82,0,0,106,False,True,False,False,False,False,False,False,2013
1001,1001,2013-09-28,4.6,4.7,7.0,2.0,12.2,5.7,18.6,0.0,10123,10149,10103,67,89,48,0.979,0.109,0.87,0.0,0.0,11.9,14.0,14.7,5.1,8.3,9.5,18.1,19.5,19.6,10152,10180,10157,75,83,82,0,0,106,False,False,False,False,False,False,False,False,2013
1002,1002,2013-09-29,6.1,6.2,8.0,4.0,13.1,8.8,18.8,0.0,10087,10098,10078,64,80,48,0.984,0.032,0.952,0.0,0.0,11.9,13.5,14.6,6.3,7.6,9.6,18.3,19.3,19.6,10127,10153,10150,70,79,81,0,0,106,False,False,False,False,False,False,False,False,2013
1003,1003,2013-09-30,4.7,4.8,7.0,3.0,11.4,7.3,16.8,0.0,10097,10115,10087,71,83,54,0.979,0.0,0.979,0.0,0.0,12.2,12.9,14.4,7.3,7.2,9.4,18.1,18.6,19.4,10102,10131,10145,67,77,81,0,0,106,False,True,False,False,False,False,False,False,2013
1004,1004,2013-10-01,3.9,4.0,6.0,2.0,11.1,4.8,17.8,0.0,10132,10154,10117,69,87,50,0.975,0.065,0.91,0.0,0.0,11.9,12.3,14.2,7.0,6.5,9.1,17.8,18.2,19.2,10105,10126,10140,68,74,81,0,0,106,False,True,False,False,False,False,False,False,2013
1005,1005,2013-10-02,5.0,5.1,7.0,4.0,11.3,5.6,17.2,0.0,10163,10175,10154,65,81,47,0.98,0.0,0.741,0.239,0.0,11.3,11.8,13.9,5.9,6.0,8.9,17.3,17.8,18.8,10131,10133,10138,68,71,80,0,0,106,False,True,False,False,False,False,False,False,2013
1006,1006,2013-10-03,4.9,5.0,7.0,4.0,13.1,8.4,18.4,4.7,10147,10171,10128,65,91,47,0.98,0.0,0.631,0.349,0.0,11.8,11.8,13.5,6.3,6.4,8.7,17.8,17.9,18.3,10147,10131,10139,66,69,81,5,5,111,False,True,False,False,False,False,False,False,2013
1007,1007,2013-10-04,3.2,3.7,7.0,1.0,16.5,11.7,21.5,4.0,10139,10150,10123,86,96,69,0.865,0.0,0.0,0.836,0.029,13.6,12.7,13.4,8.6,7.5,8.6,19.0,18.4,18.1,10150,10127,10141,72,70,81,9,9,114,False,True,False,False,False,False,False,False,2013
1008,1008,2013-10-05,1.7,2.0,4.0,1.0,15.0,10.4,19.3,0.0,10191,10236,10150,88,99,71,0.85,0.377,0.0,0.0,0.473,14.9,13.1,13.3,10.2,8.1,8.5,19.7,18.5,18.1,10159,10137,10141,80,73,81,9,9,114,False,False,False,False,False,False,False,False,2013
1009,1009,2013-10-06,0.3,0.9,1.0,0.0,12.2,6.5,18.0,0.0,10256,10266,10239,87,100,61,0.333,0.0,0.0,0.078,0.255,14.6,12.9,13.2,9.5,7.8,8.3,19.6,18.4,18.0,10195,10161,10144,87,76,82,4,9,106,False,False,False,False,False,False,False,False,2013
1010,1010,2013-10-07,0.7,1.1,2.0,0.0,11.5,4.1,18.6,0.0,10262,10273,10254,88,100,61,0.636,0.0,0.0,0.403,0.233,12.9,13.0,13.2,7.0,7.4,8.1,18.6,18.7,18.0,10236,10184,10147,88,78,82,0,9,80,False,True,False,False,False,False,False,False,2013
1011,1011,2013-10-08,1.6,1.7,3.0,1.0,14.3,10.1,18.5,-0.1,10245,10256,10229,87,98,68,0.941,0.0,0.0,0.324,0.617,12.7,13.4,13.2,6.9,8.1,8.1,18.4,18.8,18.1,10254,10200,10152,87,81,82,0,9,53,False,True,False,False,False,False,False,False,2013
1012,1012,2013-10-09,2.7,3.2,5.0,2.0,13.4,7.8,16.1,3.3,10160,10225,10098,84,96,66,0.844,0.0,0.0,0.084,0.76,13.1,13.7,13.2,7.3,8.4,8.1,17.7,18.6,18.0,10222,10200,10152,86,84,82,3,12,52,False,True,False,False,False,False,False,False,2013
1013,1013,2013-10-10,1.7,3.0,5.0,1.0,8.8,4.6,13.7,3.8,10088,10111,10071,83,98,57,0.567,0.082,0.0,0.0,0.485,12.2,13.1,13.0,7.5,7.9,7.8,16.1,18.0,17.8,10164,10192,10149,85,86,81,7,11,50,False,True,False,False,False,False,False,False,2013
1014,1014,2013-10-11,0.8,2.0,4.0,0.0,7.3,4.9,8.6,8.9,10156,10174,10121,94,98,89,0.4,0.213,0.187,0.0,0.0,9.8,11.8,12.7,5.8,6.9,7.6,12.8,16.1,17.4,10135,10194,10148,87,87,82,16,16,56,False,True,False,False,False,False,False,False,2013
1015,1015,2013-10-12,0.9,2.3,4.0,1.0,8.0,3.0,12.0,5.3,10178,10206,10136,88,99,68,0.391,0.0,0.374,0.017,0.0,8.0,10.8,12.5,4.2,5.9,7.4,11.4,15.1,17.2,10141,10192,10150,88,87,82,18,21,50,False,False,False,False,True,False,False,False,2013
1016,1016,2013-10-13,7.1,7.3,10.0,5.0,8.5,7.7,9.5,38.1,10111,10131,10097,91,95,87,0.973,0.0,0.054,0.919,0.0,7.9,10.3,12.3,5.2,6.0,7.4,10.0,13.9,17.0,10148,10171,10151,91,88,82,52,59,82,False,False,False,False,True,False,False,False,2013
1017,1017,2013-10-14,3.6,3.8,5.0,2.0,10.2,8.9,11.9,8.5,10109,10127,10081,92,98,85,0.947,0.0,0.126,0.821,0.0,8.9,10.1,12.3,6.5,6.7,7.5,11.1,12.9,16.8,10133,10150,10155,90,88,82,52,68,88,False,True,False,False,True,False,False,False,2013
1018,1018,2013-10-15,2.7,3.3,4.0,1.0,9.6,4.0,12.7,3.9,10075,10116,10062,94,100,87,0.818,0.0,0.0,0.327,0.491,9.4,9.4,12.2,6.9,5.8,7.4,11.4,12.1,16.8,10098,10125,10157,92,89,83,50,72,88,False,True,False,False,True,False,False,False,2013
1019,1019,2013-10-16,2.5,2.8,6.0,1.0,8.7,2.8,11.7,0.6,10122,10147,10095,95,100,88,0.893,0.0,0.0,0.833,0.06,9.5,8.7,12.2,5.2,5.1,7.2,12.1,11.4,16.7,10102,10120,10161,94,91,83,13,69,83,False,True,False,False,True,False,False,False,2013
1020,1020,2013-10-17,4.0,4.3,7.0,1.0,12.9,8.1,17.4,0.9,10131,10171,10099,88,100,70,0.93,0.0,0.0,0.145,0.785,10.4,9.3,12.2,5.0,5.6,7.2,13.9,12.0,16.8,10109,10126,10162,92,92,83,5,66,82,False,True,False,False,True,False,False,False,2013
1021,1021,2013-10-18,1.5,2.6,4.0,2.0,11.8,10.4,14.3,0.0,10170,10189,10131,95,100,86,0.577,0.0,0.276,0.301,0.0,11.1,10.0,12.1,7.1,6.4,7.3,14.5,12.8,16.7,10141,10128,10162,93,92,83,2,57,82,False,True,False,False,True,False,False,False,2013
1022,1022,2013-10-19,2.7,3.4,5.0,2.0,13.6,9.1,17.4,1.7,10093,10123,10075,88,97,74,0.794,0.0,0.044,0.75,0.0,12.8,10.8,12.2,9.2,7.3,7.4,16.4,13.6,16.7,10131,10116,10156,90,92,84,3,54,83,False,False,True,True,True,False,True,False,2013
1023,1023,2013-10-20,4.3,4.5,6.0,3.0,14.8,11.1,18.7,4.7,10103,10116,10091,87,98,71,0.956,0.0,0.0,0.765,0.191,13.4,11.7,12.1,10.2,7.8,7.3,16.8,14.9,16.6,10122,10115,10150,90,91,83,6,20,88,False,False,True,True,True,False,True,False,2013
1024,1024,2013-10-21,4.4,4.6,6.0,4.0,15.2,12.0,18.3,-0.1,10113,10127,10094,85,94,74,0.957,0.0,0.0,0.851,0.106,14.5,12.4,12.1,10.7,8.2,7.4,18.1,15.8,16.5,10103,10115,10145,87,90,83,6,12,88,False,True,True,True,False,False,True,False,2013
1025,1025,2013-10-22,4.8,4.9,7.0,1.0,17.6,14.7,22.7,9.0,10038,10089,10004,81,96,60,0.98,0.0,0.076,0.904,0.0,15.9,13.5,12.2,12.6,9.7,7.5,19.9,17.2,16.6,10085,10110,10140,84,88,83,14,17,97,False,True,True,True,False,False,True,False,2013
1026,1026,2013-10-23,5.0,5.3,8.0,2.0,15.3,11.6,18.7,1.5,10041,10119,9998,84,93,67,0.943,0.0,0.0,0.723,0.22,16.0,14.5,12.2,12.8,11.0,7.6,19.9,18.2,16.5,10064,10098,10138,83,87,83,10,18,99,False,True,True,True,False,False,True,False,2013
1027,1027,2013-10-24,1.7,2.4,4.0,1.0,11.3,4.9,14.5,0.0,10164,10184,10127,91,100,82,0.708,0.0,0.079,0.629,0.0,14.7,14.2,12.1,10.4,10.5,7.6,18.6,17.8,16.4,10081,10103,10138,85,87,83,11,17,99,False,True,True,True,False,False,True,False,2013
1028,1028,2013-10-25,3.3,4.1,6.0,3.0,15.2,10.6,19.0,0.8,10101,10143,10090,87,94,77,0.805,0.0,0.045,0.76,0.0,13.9,14.7,12.3,9.0,10.6,7.8,17.4,18.5,16.5,10102,10093,10136,87,86,84,2,18,100,False,True,True,True,False,False,True,False,2013
1029,1029,2013-10-26,4.6,4.7,7.0,3.0,16.5,13.8,20.3,0.0,10090,10107,10053,83,96,62,0.979,0.0,0.0,0.685,0.294,14.3,15.1,12.4,9.8,11.2,8.1,17.9,18.9,16.5,10118,10093,10134,87,85,84,1,16,100,False,False,True,True,False,True,True,False,2013
